date,open,high,low,close,volume
2015-05-08,43.83,44.24,43.69,44.01,9582856
2015-05-11,43.97,44.2,43.6,43.84,7429355
2015-05-12,43.65,43.69,43.28,43.57,8515835
2015-05-13,43.76,44.07,43.62,43.79,7451216
2015-05-14,44.11,44.4,44.0,44.38,7293021
2015-05-15,44.41,44.44,43.94,44.15,9369535
2015-05-18,43.94,44.41,43.88,44.24,6070949
2015-05-19,44.42,44.46,44.16,44.32,8639951
2015-05-20,44.22,44.6,44.09,44.29,9055667
2015-05-21,44.22,44.45,43.95,44.28,8036392
2015-05-22,44.2,44.27,43.88,43.93,7484345
2015-05-26,43.74,43.83,43.15,43.33,10440443
2015-05-27,43.54,44.25,43.41,44.14,11096773
2015-05-28,44.08,44.25,43.64,43.86,7273163
2015-05-29,43.79,43.84,43.36,43.49,10358719
2015-06-01,43.84,44.06,43.64,43.79,9764305
2015-06-02,43.51,44.01,43.14,43.7,8275894
2015-06-03,43.74,44.09,43.59,43.97,9220901
2015-06-04,43.74,44.11,43.51,43.77,13783142
2015-06-05,43.83,44.02,43.49,43.81,12850735
2015-06-08,43.81,43.89,43.08,43.1,9112216
2015-06-09,43.35,43.37,42.82,43.07,7634180
2015-06-10,43.28,44.05,43.06,43.94,15518411
2015-06-11,44.17,44.42,44.03,44.28,12519260
2015-06-12,43.98,44.39,43.9,44.34,11742306
2015-06-15,43.9,43.99,43.41,43.72,16727756
2015-06-16,43.91,44.88,43.76,44.64,18271560
2015-06-17,44.86,45.24,44.37,44.91,27080848
2015-06-18,41.91,42.98,40.97,42.74,79138433
2015-06-19,42.9,43.1,41.56,41.59,37430200
2015-06-22,41.8,41.96,41.45,41.49,22368267
2015-06-23,41.94,42.06,41.48,41.71,17394280
2015-06-24,41.54,41.77,41.2,41.2,17768233
2015-06-25,41.24,41.47,41.06,41.06,13587225
2015-06-26,41.1,41.37,40.97,40.99,39687270
2015-06-29,40.63,40.9,40.38,40.42,18195515
2015-06-30,40.6,40.75,40.11,40.3,16691538
2015-07-01,40.61,40.7,39.93,40.24,13948619
2015-07-02,40.38,40.42,40.15,40.36,11644070
2015-07-06,39.93,40.29,39.77,40.15,12434117
2015-07-07,40.04,40.27,39.84,40.16,16437099
2015-07-08,39.9,40.24,39.7,39.77,14598700
2015-07-09,40.24,40.48,40.15,40.18,13348301
2015-07-10,40.56,40.65,40.21,40.36,10470907
2015-07-13,40.52,40.86,40.38,40.8,10716991
2015-07-14,40.81,40.9,40.58,40.78,9298777
2015-07-15,40.63,40.92,40.63,40.79,9326667
2015-07-16,41.02,41.02,40.56,40.96,14861034
2015-07-17,40.75,40.86,40.16,40.4,14574365
2015-07-20,40.36,40.39,39.87,39.93,17488145
2015-07-21,39.76,39.98,39.39,39.57,14679096
2015-07-22,39.36,39.68,39.25,39.42,16796982
2015-07-23,39.55,39.6,38.96,39.0,18083839
2015-07-24,39.1,39.17,38.8,39.0,12030320
2015-07-27,38.72,38.82,38.47,38.51,15756829
2015-07-28,38.79,39.36,38.44,39.28,14289205
2015-07-29,39.37,39.87,39.26,39.79,13016410
2015-07-30,40.03,40.1,39.54,39.65,13634237
2015-07-31,39.76,40.12,39.7,39.94,13706065
2015-08-03,39.95,40.01,39.46,39.71,12444523
2015-08-04,39.59,40.0,39.52,39.66,9697334
2015-08-05,39.9,40.02,39.63,39.64,11982011
2015-08-06,39.63,39.84,39.14,39.32,10613026
2015-08-07,39.36,39.69,39.23,39.56,10655096
2015-08-10,39.76,40.04,39.7,39.89,9525807
2015-08-11,39.53,39.68,39.02,39.17,10600501
2015-08-12,38.74,39.36,38.5,39.28,11150861
2015-08-13,39.22,39.56,38.99,39.31,7785664
2015-08-14,39.33,39.5,39.18,39.41,7184959
2015-08-17,39.41,39.72,39.09,39.72,7631157
2015-08-18,39.52,40.03,39.51,39.83,9950594
2015-08-19,39.7,39.94,39.31,39.53,11112865
2015-08-20,39.19,39.5,38.6,38.63,12964123
2015-08-21,38.32,38.77,37.55,37.55,19345973
2015-08-24,35.73,37.06,35.14,36.08,32268817
2015-08-25,36.97,37.21,35.38,35.45,21333069
2015-08-26,36.03,37.02,35.6,36.91,20489678
2015-08-27,37.35,37.51,36.01,36.82,28218161
2015-08-28,36.86,37.5,36.78,37.46,21559081
2015-08-31,37.16,37.51,36.93,37.09,15352800
2015-09-01,36.33,36.55,35.89,36.01,19948697
2015-09-02,36.37,36.75,36.11,36.75,15049271
2015-09-03,36.81,37.27,36.77,36.9,11787777
2015-09-04,36.35,36.68,36.09,36.27,13147872
2015-09-08,36.73,37.82,36.73,37.68,18949564
2015-09-09,37.9,38.18,37.01,37.09,14710188
2015-09-10,37.03,37.94,37.03,37.61,16919776
2015-09-11,37.45,37.96,37.4,37.92,12948612
2015-09-14,37.81,37.94,37.37,37.56,15021459
2015-09-15,37.77,38.18,37.4,37.99,14877921
2015-09-16,38.26,38.52,37.93,38.27,19246423
2015-09-17,36.74,37.67,36.5,36.74,36907421
2015-09-18,36.29,36.98,36.26,36.38,34919765
2015-09-21,36.6,37.06,36.42,36.83,14963133
2015-09-22,36.34,36.49,35.97,36.19,19979673
2015-09-23,36.19,36.22,35.83,35.99,16991591
2015-09-24,35.85,36.23,35.39,36.06,18059542
2015-09-25,36.2,36.32,35.91,36.05,19386998
2015-09-28,35.72,36.14,35.4,35.44,21742693
2015-09-29,35.31,35.66,35.24,35.51,19785933
2015-09-30,35.89,36.19,35.78,36.12,16214971
2015-10-01,36.23,36.42,35.85,36.24,18331302
2015-10-02,35.71,36.91,35.64,36.89,18772805
2015-10-05,37.26,37.73,37.02,37.59,12741707
2015-10-06,37.52,37.85,37.51,37.73,12371057
2015-10-07,37.75,37.98,37.35,37.66,16369772
2015-10-08,37.39,37.98,37.34,37.89,13247649
2015-10-09,37.98,38.2,37.66,38.1,14656414
2015-10-12,37.92,38.12,37.69,38.04,11022515
2015-10-13,37.91,38.2,37.74,37.82,11575627
2015-10-14,37.17,37.58,37.14,37.26,14069721
2015-10-15,37.55,37.67,37.26,37.55,12205521
2015-10-16,37.8,37.8,37.14,37.37,19694671
2015-10-19,36.86,37.1,36.57,36.87,18100494
2015-10-20,36.62,37.0,36.62,36.86,13678087
2015-10-21,36.98,37.12,36.57,36.62,11072051
2015-10-22,36.85,37.86,36.85,37.79,14701371
2015-10-23,38.12,38.16,37.79,38.07,16469067
2015-10-26,37.94,38.62,37.94,38.37,12330620
2015-10-27,38.33,38.45,38.04,38.34,14110454
2015-10-28,38.63,38.89,38.37,38.88,14020019
2015-10-29,38.53,38.91,38.52,38.86,11432860
2015-10-30,38.92,39.04,38.5,38.84,16471536
2015-11-02,39.05,39.78,38.9,39.75,19789669
2015-11-03,39.69,40.27,39.58,40.2,17153098
2015-11-04,40.35,40.57,40.06,40.48,16863293
2015-11-05,40.16,40.6,40.15,40.35,16358795
2015-11-06,40.32,40.64,40.13,40.62,16481837
2015-11-09,40.41,40.5,39.78,40.1,14604873
2015-11-10,39.83,40.17,39.79,39.92,11294021
2015-11-11,39.24,39.6,38.98,39.04,18861512
2015-11-12,38.65,39.1,38.51,38.63,14591612
2015-11-13,38.48,38.6,37.22,37.3,23987579
2015-11-16,37.69,38.39,37.56,38.12,16740998
2015-11-17,38.23,38.52,37.97,38.13,14819972
2015-11-18,38.19,38.73,38.15,38.7,11958895
2015-11-19,38.67,39.32,38.62,39.02,12306060
2015-11-20,39.25,39.58,39.2,39.34,12023190
2015-11-23,39.44,39.53,39.05,39.14,9111899
2015-11-24,38.78,39.62,38.78,39.46,13766306
2015-11-25,39.47,39.6,39.24,39.26,8015177
2015-11-27,39.14,39.34,39.08,39.18,6869874
2015-11-30,39.11,39.29,38.97,38.97,18969785
2015-12-01,39.09,39.28,38.91,39.23,12718191
2015-12-02,39.15,39.39,38.65,38.7,13694239
2015-12-03,38.96,38.96,37.75,37.81,20322532
2015-12-04,38.02,39.24,37.88,39.16,18206591
2015-12-07,39.16,39.24,38.5,38.82,13798471
2015-12-08,38.29,38.87,38.26,38.73,15219665
2015-12-09,38.63,39.35,38.32,38.58,17516146
2015-12-10,38.61,38.82,38.11,38.19,18358289
2015-12-11,37.62,37.85,37.04,37.21,20346816
2015-12-14,37.15,37.68,36.85,37.65,20001568
2015-12-15,38.1,38.53,37.95,38.21,19263508
2015-12-16,38.67,39.14,38.34,38.91,23477974
2015-12-17,38.09,38.2,36.54,36.93,42879939
2015-12-18,36.89,37.08,36.31,36.35,28726814
2015-12-21,36.72,36.84,36.1,36.42,15042283
2015-12-22,36.39,36.71,36.25,36.59,13924822
2015-12-23,36.66,37.22,36.65,36.93,12832271
2015-12-24,36.73,37.22,36.73,37.01,4953878
2015-12-28,36.83,36.86,36.47,36.79,10921929
2015-12-29,37.02,37.21,36.98,37.04,10708638
2015-12-30,37.08,37.16,36.83,36.92,9585554
2015-12-31,36.84,36.95,36.43,36.53,10332409
2016-01-04,36.01,36.01,35.36,35.75,18747906
2016-01-05,35.86,36.12,35.49,35.64,25340678
2016-01-06,35.5,36.14,35.36,35.82,18165714
2016-01-07,35.25,35.68,34.88,35.04,22591403
2016-01-08,35.13,35.28,34.61,34.65,21962204
2016-01-11,34.75,35.12,34.52,34.94,18726561
2016-01-12,35.32,35.55,34.98,35.37,18457346
2016-01-13,35.19,35.4,33.87,34.08,28257046
2016-01-14,34.19,35.09,34.01,34.79,19512746
2016-01-15,33.8,34.51,33.66,34.12,25372859
2016-01-19,34.54,34.75,34.24,34.55,20842388
2016-01-20,33.88,34.23,33.13,33.94,25271312
2016-01-21,33.91,34.56,33.59,34.12,20374772
2016-01-22,34.55,34.99,34.53,34.8,15891350
2016-01-25,34.58,34.94,34.3,34.34,16740326
2016-01-26,34.32,35.23,34.12,35.23,19728892
2016-01-27,35.03,35.55,34.73,34.91,20460485
2016-01-28,35.17,35.31,34.94,35.33,15458860
2016-01-29,35.65,36.31,35.51,36.31,18694495
2016-02-01,35.9,36.54,35.85,36.32,14132186
2016-02-02,35.85,35.94,35.25,35.35,17377165
2016-02-03,35.56,35.79,34.97,35.69,13855130
2016-02-04,35.7,36.54,35.66,36.45,16856327
2016-02-05,36.13,36.24,35.37,35.7,17240679
2016-02-08,35.13,35.7,34.48,35.61,20096791
